unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1.61621E+12,3/20/2021 4:00,LINK/USDT,30.8553,30.9746,30.695,30.7843,153745.83,4740467.191,25489
1.61621E+12,3/20/2021 3:00,LINK/USDT,30.7031,30.8608,30.5126,30.8552,126566.54,3882436.453,6201
1.61621E+12,3/20/2021 2:00,LINK/USDT,30.4342,30.7724,30.3375,30.7016,194169.44,5945167.018,10741
1.6162E+12,3/20/2021 1:00,LINK/USDT,30.1247,30.5299,30.0801,30.4342,125552.76,3804843.698,7417
1.6162E+12,3/20/2021 0:00,LINK/USDT,29.7866,30.141,29.5701,30.118,179977.72,5377264.336,8634
1.61619E+12,3/19/2021 23:00,LINK/USDT,30.1616,30.1719,29.777,29.777,83405.85,2495235.785,4546
1.61619E+12,3/19/2021 22:00,LINK/USDT,30.12,30.2724,30.0014,30.1616,84141.76,2535036.154,3638
1.61619E+12,3/19/2021 21:00,LINK/USDT,29.9763,30.1665,29.9172,30.1131,76626.77,2303149.057,3829
1.61618E+12,3/19/2021 20:00,LINK/USDT,30.2111,30.3733,29.964,29.9782,135440.63,4083718.928,12330
1.61618E+12,3/19/2021 19:00,LINK/USDT,30.3357,30.3697,30.131,30.2111,108728.74,3290206.439,11991
1.61618E+12,3/19/2021 18:00,LINK/USDT,30.1378,30.3439,29.9729,30.3359,148298.14,4476281.585,6191
1.61617E+12,3/19/2021 17:00,LINK/USDT,30.4186,30.421,30.0855,30.1342,157233.03,4749999.924,6540
1.61617E+12,3/19/2021 16:00,LINK/USDT,30.0862,30.551,29.9783,30.417,258032.99,7812979.016,23212
1.61617E+12,3/19/2021 15:00,LINK/USDT,30.128,30.1598,29.9812,30.0863,144371.38,4340541.293,20730
1.61616E+12,3/19/2021 14:00,LINK/USDT,29.9463,30.25,29.8821,30.1215,134353.34,4037794.268,6320
1.61616E+12,3/19/2021 13:00,LINK/USDT,30.1307,30.1812,29.8867,29.9508,171021.49,5132367.059,8584
1.61616E+12,3/19/2021 12:00,LINK/USDT,30.4426,30.4709,30.0706,30.1295,189004.58,5711230.225,7334
1.61615E+12,3/19/2021 11:00,LINK/USDT,30.2279,30.5,30.1555,30.4361,246025.18,7464353.753,10732
1.61615E+12,3/19/2021 10:00,LINK/USDT,29.9204,30.2536,29.88,30.2279,114900.96,3454151.762,5132
1.61614E+12,3/19/2021 9:00,LINK/USDT,30.1063,30.3343,29.919,29.9236,200283.08,6040655.446,8627
1.61614E+12,3/19/2021 8:00,LINK/USDT,29.6998,30.13,29.6666,30.1063,166459.64,4985381.384,7072
1.61614E+12,3/19/2021 7:00,LINK/USDT,29.9199,29.9807,29.6663,29.6992,85392.6,2544973.352,4763
1.61613E+12,3/19/2021 6:00,LINK/USDT,29.9689,30.0102,29.7589,29.9166,88077.75,2632130.095,4272
1.61613E+12,3/19/2021 5:00,LINK/USDT,29.7958,29.98,29.5743,29.9706,123263.56,3671595.398,6203
1.61613E+12,3/19/2021 4:00,LINK/USDT,29.7009,29.8833,29.605,29.7956,113476.43,3373163.102,5052
1.61612E+12,3/19/2021 3:00,LINK/USDT,29.5753,29.7521,29.5236,29.71,111845.1,3315153.743,4749
1.61612E+12,3/19/2021 2:00,LINK/USDT,29.3828,29.7126,29.3667,29.5835,152873.69,4521569.599,6000
1.61612E+12,3/19/2021 1:00,LINK/USDT,29.104,29.3832,29.0085,29.3829,97308.87,2842060.548,4411
1.61611E+12,3/19/2021 0:00,LINK/USDT,29.3929,29.4171,28.6802,29.0999,385522.43,11181493.83,14780
1.61611E+12,3/18/2021 23:00,LINK/USDT,29.5594,29.7733,29.3749,29.3949,119986.39,3545964.443,4953
1.6161E+12,3/18/2021 22:00,LINK/USDT,29.5877,29.83,29.5592,29.5691,95946.77,2849884.332,3702
1.6161E+12,3/18/2021 21:00,LINK/USDT,29.4063,29.75,29.4054,29.5978,95217.76,2815959.801,4720
1.6161E+12,3/18/2021 20:00,LINK/USDT,29.1345,29.4488,29,29.4175,146818.25,4295783.04,6176
1.61609E+12,3/18/2021 19:00,LINK/USDT,29.5584,29.6058,29,29.1239,196018.35,5749166.783,11458
1.61609E+12,3/18/2021 18:00,LINK/USDT,29.7701,29.8427,29.4896,29.5565,184511.05,5468019.866,8140
1.61609E+12,3/18/2021 17:00,LINK/USDT,29.7835,29.9727,29.7335,29.7701,196803.57,5872755.778,7742
1.61608E+12,3/18/2021 16:00,LINK/USDT,30.1924,30.354,29.7802,29.7802,310389.27,9318430.952,13370
1.61608E+12,3/18/2021 15:00,LINK/USDT,29.6439,30.5033,29.5583,30.1924,431202.61,13016345.61,18778
1.61608E+12,3/18/2021 14:00,LINK/USDT,29.6284,29.7957,29.5,29.6581,139902.15,4143863.824,6698
1.61607E+12,3/18/2021 13:00,LINK/USDT,29.8641,29.9203,29.5,29.6097,195726.56,5823588.92,35659
1.61607E+12,3/18/2021 12:00,LINK/USDT,29.7494,29.8945,29.4624,29.8606,317407.18,9403130.498,48134
1.61607E+12,3/18/2021 11:00,LINK/USDT,30.0047,30.0806,29.6345,29.757,299764.79,8944630.157,60109
1.61606E+12,3/18/2021 10:00,LINK/USDT,30.12,30.1907,29.9188,30.0047,222937.91,6694286.042,50060
1.61606E+12,3/18/2021 9:00,LINK/USDT,29.7146,30.1306,29.672,30.1185,132643.7,3972570.797,6878
1.61605E+12,3/18/2021 8:00,LINK/USDT,29.8573,30.15,29.6737,29.7158,166422.68,4979443.613,10018
1.61605E+12,3/18/2021 7:00,LINK/USDT,30.1263,30.1702,29.7836,29.8579,168751.3,5053750.587,7100
1.61605E+12,3/18/2021 6:00,LINK/USDT,30.1046,30.2467,29.9607,30.1292,106440.7,3203832.625,5273
1.61604E+12,3/18/2021 5:00,LINK/USDT,30.0463,30.1369,29.8515,30.1043,129441.58,3882921.174,6630
1.61604E+12,3/18/2021 4:00,LINK/USDT,30.1379,30.4,29.9632,30.0478,161932.03,4884475.532,5666
1.61604E+12,3/18/2021 3:00,LINK/USDT,30.1642,30.2947,29.903,30.1379,220174.99,6633070.612,27760
1.61603E+12,3/18/2021 2:00,LINK/USDT,30.6845,30.7097,30.1259,30.1642,248943.8,7548934.25,12678
1.61603E+12,3/18/2021 1:00,LINK/USDT,30.502,30.7474,30.3977,30.6945,282189.34,8629363.323,47812
1.61603E+12,3/18/2021 0:00,LINK/USDT,31.0579,31.3588,30.443,30.5076,423556.77,13081686.05,34326
1.61602E+12,3/17/2021 23:00,LINK/USDT,30.6764,31.08,30.6574,31.0579,230408.25,7108780.755,42206
1.61602E+12,3/17/2021 22:00,LINK/USDT,30.8338,31.0006,30.6333,30.6787,251033.07,7735974.145,40948
1.61601E+12,3/17/2021 21:00,LINK/USDT,30.3626,30.8756,30.2624,30.8337,219542.6,6711598.831,41782
1.61601E+12,3/17/2021 20:00,LINK/USDT,30.77,31.0892,30.3368,30.3751,309680.1,9525133.895,33098
1.61601E+12,3/17/2021 19:00,LINK/USDT,30.6683,31.2,30.6683,30.77,418197.89,12935618.95,18809
1.616E+12,3/17/2021 18:00,LINK/USDT,30.5754,30.7952,30.3921,30.6595,283693.38,8684014.168,13448
1.616E+12,3/17/2021 17:00,LINK/USDT,30.3709,30.6812,30.2538,30.5663,293818.82,8955467.076,13362
1.616E+12,3/17/2021 16:00,LINK/USDT,30.2462,31.0471,30.2462,30.3709,865058.07,26541782.55,31601
1.61599E+12,3/17/2021 15:00,LINK/USDT,29.5981,30.4085,29.5129,30.2461,657368.49,19648633.6,22255
1.61599E+12,3/17/2021 14:00,LINK/USDT,29.8822,30.4357,29.5451,29.5926,807839.8,24189235.53,26884
1.61599E+12,3/17/2021 13:00,LINK/USDT,27.7274,30.1849,27.7214,29.8883,2218498.77,65349506.66,76394
1.61598E+12,3/17/2021 12:00,LINK/USDT,27.5502,27.7804,27.3027,27.722,186841.93,5151680.594,5662
1.61598E+12,3/17/2021 11:00,LINK/USDT,27.8593,27.8593,27.4488,27.5402,141390.91,3911952.792,4403
1.61598E+12,3/17/2021 10:00,LINK/USDT,27.5445,27.8889,27.5,27.8566,119751.59,3321996.655,3923
1.61597E+12,3/17/2021 9:00,LINK/USDT,27.9804,27.9902,27.384,27.5404,180213.07,4984239.559,7370
1.61597E+12,3/17/2021 8:00,LINK/USDT,28.1009,28.2276,27.9359,27.9832,91267.62,2561213.27,3753
1.61596E+12,3/17/2021 7:00,LINK/USDT,28.2286,28.3754,28,28.1014,107305.05,3019138.371,4479
1.61596E+12,3/17/2021 6:00,LINK/USDT,27.8614,28.3185,27.802,28.2286,179237.82,5036184.82,7172
1.61596E+12,3/17/2021 5:00,LINK/USDT,27.7689,27.8754,27.5906,27.873,84734.25,2348206.14,20232
1.61595E+12,3/17/2021 4:00,LINK/USDT,27.5929,27.9075,27.4695,27.7717,114721.98,3179986.186,9967
1.61595E+12,3/17/2021 3:00,LINK/USDT,27.5742,27.824,27.5157,27.5928,70084.11,1940094.472,3036
1.61595E+12,3/17/2021 2:00,LINK/USDT,27.8913,27.9132,27.53,27.5752,107368.87,2978961.149,3366
1.61594E+12,3/17/2021 1:00,LINK/USDT,27.6599,27.9915,27.6385,27.8968,106033.17,2954030.676,3750
1.61594E+12,3/17/2021 0:00,LINK/USDT,27.91,28.0228,27.5684,27.6627,126613.71,3513058.54,4560
1.61594E+12,3/16/2021 23:00,LINK/USDT,27.6139,27.94,27.5432,27.9099,102630.24,2846495.265,5013
1.61593E+12,3/16/2021 22:00,LINK/USDT,27.6613,27.7976,27.589,27.6139,126736.59,3510997.83,5021
1.61593E+12,3/16/2021 21:00,LINK/USDT,27.5209,27.8496,27.4,27.6497,174099.44,4815345.397,6896
1.61592E+12,3/16/2021 20:00,LINK/USDT,27.3511,27.521,27.2963,27.5209,138591.7,3797770.523,5403
1.61592E+12,3/16/2021 19:00,LINK/USDT,27.303,27.5001,27.1764,27.3522,170648.56,4672815.027,5348
1.61592E+12,3/16/2021 18:00,LINK/USDT,27.244,27.353,27.1209,27.2842,171179.81,4663880.385,6119
1.61591E+12,3/16/2021 17:00,LINK/USDT,27.8202,28.0393,27.0911,27.244,285080.01,7823835.457,10177
1.61591E+12,3/16/2021 16:00,LINK/USDT,27.9119,28.057,27.7,27.8237,194626.44,5425571.015,6802
1.61591E+12,3/16/2021 15:00,LINK/USDT,27.7138,27.9346,27.514,27.9128,135089.66,3741170.856,5007
1.6159E+12,3/16/2021 14:00,LINK/USDT,27.6648,27.7637,27.4875,27.7241,115649.52,3195789.072,4913
1.6159E+12,3/16/2021 13:00,LINK/USDT,27.5117,27.7254,27.4537,27.6638,122598.27,3383990.821,5459
1.6159E+12,3/16/2021 12:00,LINK/USDT,27.5482,27.6453,27.3152,27.5193,128408.97,3531925.256,4941
1.61589E+12,3/16/2021 11:00,LINK/USDT,27.6413,27.7142,27.3773,27.548,150862.81,4153955.65,4970
1.61589E+12,3/16/2021 10:00,LINK/USDT,27.9048,28.1375,27.6305,27.6305,102194.52,2843815.773,4499
1.61589E+12,3/16/2021 9:00,LINK/USDT,27.8903,28.1087,27.8218,27.9034,122488.38,3422243.855,4361
1.61588E+12,3/16/2021 8:00,LINK/USDT,28.0782,28.1883,27.8601,27.8978,124970.16,3504387.58,5619
1.61588E+12,3/16/2021 7:00,LINK/USDT,27.818,28.1066,27.785,28.0677,186251.94,5207621.454,6741
1.61587E+12,3/16/2021 6:00,LINK/USDT,27.2126,27.909,26.9294,27.8158,209551.89,5754853.385,18081
1.61587E+12,3/16/2021 5:00,LINK/USDT,27.4066,27.4475,27.0155,27.2052,100836.99,2745261.822,6941
1.61587E+12,3/16/2021 4:00,LINK/USDT,27.1852,27.6006,27.1683,27.4078,111289.93,3053569.945,3941
1.61586E+12,3/16/2021 3:00,LINK/USDT,27.1621,27.2727,26.9,27.193,125009.65,3391256.402,5037
1.61586E+12,3/16/2021 2:00,LINK/USDT,27.0747,27.3063,27.0513,27.17,125080.34,3398137.826,4099
1.61586E+12,3/16/2021 1:00,LINK/USDT,26.7749,27.1079,26.3975,27.0722,265926.03,7091292.166,10647
1.61585E+12,3/16/2021 0:00,LINK/USDT,27.5006,27.6209,26.7523,26.7736,285285.1,7743673.61,8993
1.61585E+12,3/15/2021 23:00,LINK/USDT,27.4196,27.8815,27.4,27.5091,172650.6,4778022.409,5272
1.61585E+12,3/15/2021 22:00,LINK/USDT,27.6748,27.7955,27.25,27.4167,143091.23,3926847.413,4757
1.61584E+12,3/15/2021 21:00,LINK/USDT,27.49,27.6879,27.4427,27.6565,90003.53,2477673.305,3212
1.61584E+12,3/15/2021 20:00,LINK/USDT,27.4808,27.6916,27.3809,27.4917,107315.05,2956371.503,4255
1.61583E+12,3/15/2021 19:00,LINK/USDT,27.4661,27.591,27.4286,27.4832,95888.92,2637990.54,4687
1.61583E+12,3/15/2021 18:00,LINK/USDT,27.209,27.4743,27.1616,27.457,145103.92,3964562.291,4709
1.61583E+12,3/15/2021 17:00,LINK/USDT,27.077,27.3,26.8,27.2081,246476.92,6662226.624,7416
1.61582E+12,3/15/2021 16:00,LINK/USDT,27.1709,27.4195,26.8511,27.0677,383896.08,10405619.77,12573
1.61582E+12,3/15/2021 15:00,LINK/USDT,27.5582,27.8323,27.1689,27.1841,290069.68,7981366.079,7850
1.61582E+12,3/15/2021 14:00,LINK/USDT,27.8935,28.0437,27.5127,27.5415,195032.62,5433658.146,6315
1.61581E+12,3/15/2021 13:00,LINK/USDT,27.5972,27.95,27.5441,27.889,220724.49,6132461.373,6583
1.61581E+12,3/15/2021 12:00,LINK/USDT,27.6351,27.6393,27.1351,27.5973,245012.19,6710865.283,7403
1.61581E+12,3/15/2021 11:00,LINK/USDT,27.7999,27.8181,27.4435,27.6262,145023.22,4006155.867,5779
1.6158E+12,3/15/2021 10:00,LINK/USDT,27.2703,27.8,27.17,27.7852,231582.6,6377057.109,8199
1.6158E+12,3/15/2021 9:00,LINK/USDT,27.5639,27.7402,26.933,27.2703,618165.22,16842550.73,20995
1.6158E+12,3/15/2021 8:00,LINK/USDT,27.7694,28.0464,27.402,27.5756,250721.01,6964749.477,8448
1.61579E+12,3/15/2021 7:00,LINK/USDT,28.1203,28.1203,27.35,27.7709,410242.12,11372040,15505
1.61579E+12,3/15/2021 6:00,LINK/USDT,28.1339,28.3641,27.9195,28.1068,210781.31,5924565.109,16498
1.61578E+12,3/15/2021 5:00,LINK/USDT,28.9302,28.955,28.1065,28.1338,407907.44,11599937.15,13775
1.61578E+12,3/15/2021 4:00,LINK/USDT,29.2269,29.4217,28.8634,28.935,95830.38,2792517.435,4441
1.61578E+12,3/15/2021 3:00,LINK/USDT,29.2208,29.3543,29.1516,29.2269,64425.03,1883061.101,2656
1.61577E+12,3/15/2021 2:00,LINK/USDT,29.0231,29.3463,29.018,29.2244,129739.6,3792014.228,4854
1.61577E+12,3/15/2021 1:00,LINK/USDT,28.8301,29.0343,28.6741,29.0195,107270.78,3099198.59,3973
1.61577E+12,3/15/2021 0:00,LINK/USDT,28.531,29.0507,28.2219,28.8415,260869.35,7489650.228,9386
1.61576E+12,3/14/2021 23:00,LINK/USDT,29.3325,29.4701,28.52,28.5469,147104.84,4283123.949,6409
1.61576E+12,3/14/2021 22:00,LINK/USDT,29.1789,29.35,28.9421,29.3323,78564.88,2290071.179,4449
1.61576E+12,3/14/2021 21:00,LINK/USDT,29.4174,29.4936,29.0966,29.18,69042.08,2020788.895,3470
1.61575E+12,3/14/2021 20:00,LINK/USDT,29.2345,29.4535,29.0662,29.4115,102426.93,2993810.709,4232
1.61575E+12,3/14/2021 19:00,LINK/USDT,29.3388,29.4738,29.1577,29.2266,118667.2,3480963.636,4855
1.61574E+12,3/14/2021 18:00,LINK/USDT,28.9481,29.3568,28.9431,29.3428,89437.51,2609512.642,4203
1.61574E+12,3/14/2021 17:00,LINK/USDT,28.7,29.1168,28.6933,28.9493,137464.64,3982841.105,4851
1.61574E+12,3/14/2021 16:00,LINK/USDT,28.8547,29.0449,28.5108,28.698,230570.93,6637151.564,9049
1.61573E+12,3/14/2021 15:00,LINK/USDT,29.0299,29.085,28.6775,28.8616,172582.89,4979993.509,6091
1.61573E+12,3/14/2021 14:00,LINK/USDT,28.9484,29.2109,28.9096,29.0299,71208.43,2072302.657,3376
1.61573E+12,3/14/2021 13:00,LINK/USDT,29.2208,29.23,28.7662,28.9582,157312.61,4558601.111,5893
1.61572E+12,3/14/2021 12:00,LINK/USDT,29.2231,29.3568,29.1131,29.2209,112883.56,3302375.268,3969
1.61572E+12,3/14/2021 11:00,LINK/USDT,28.9874,29.2307,28.7152,29.2105,225832.75,6541041.351,7867
1.61572E+12,3/14/2021 10:00,LINK/USDT,29.6699,29.6893,28.959,28.9877,157265.53,4616707.122,5939
1.61571E+12,3/14/2021 9:00,LINK/USDT,29.5311,29.8,29.517,29.6701,102981.29,3055481.265,4188
1.61571E+12,3/14/2021 8:00,LINK/USDT,29.2214,29.6446,29.1393,29.5332,146298.65,4301265.246,5692
1.61571E+12,3/14/2021 7:00,LINK/USDT,29.2238,29.4559,29.1051,29.2248,103695.22,3037381.336,4136
1.6157E+12,3/14/2021 6:00,LINK/USDT,29.4041,29.405,28.8813,29.2265,191573.04,5572856.61,7981
1.6157E+12,3/14/2021 5:00,LINK/USDT,29.482,29.5601,29.1688,29.4041,108195.72,3175273.604,4766
1.61569E+12,3/14/2021 4:00,LINK/USDT,29.6574,29.6683,29.4,29.4808,86465.57,2552863.506,3480
1.61569E+12,3/14/2021 3:00,LINK/USDT,29.6155,29.7953,29.5365,29.66,123118.95,3655470.562,4833
1.61569E+12,3/14/2021 2:00,LINK/USDT,29.505,29.6749,29.4045,29.6109,112368.86,3317704.889,4022
1.61568E+12,3/14/2021 1:00,LINK/USDT,29.7269,29.7269,29.2032,29.5117,154826.55,4558574.665,7200
1.61568E+12,3/14/2021 0:00,LINK/USDT,29.7506,30.2,29.678,29.7359,148333.2,4439167.014,6769
1.61568E+12,3/13/2021 23:00,LINK/USDT,29.8865,29.9479,29.7335,29.7384,92701.09,2767192.105,3440
1.61567E+12,3/13/2021 22:00,LINK/USDT,29.8304,29.8873,29.5021,29.8837,121967.16,3628310.218,6875
1.61567E+12,3/13/2021 21:00,LINK/USDT,30.1999,30.2424,29.7069,29.8211,193184.03,5783798.377,8868
1.61567E+12,3/13/2021 20:00,LINK/USDT,30.0308,30.2902,30.0308,30.1997,159256.11,4806746.676,6371
1.61566E+12,3/13/2021 19:00,LINK/USDT,30.2549,30.2579,29.8633,30.0292,175474.14,5274675.197,6649
1.61566E+12,3/13/2021 18:00,LINK/USDT,30.38,30.5599,30.0961,30.2462,154006.79,4672485.59,6277
1.61565E+12,3/13/2021 17:00,LINK/USDT,30.25,30.57,30.2351,30.371,222896.31,6776941.848,7787
1.61565E+12,3/13/2021 16:00,LINK/USDT,30.089,30.5453,29.95,30.2545,262722.25,7946411.683,11122
1.61565E+12,3/13/2021 15:00,LINK/USDT,30.0125,30.198,29.6285,30.0806,170922.82,5115224.886,6712
1.61564E+12,3/13/2021 14:00,LINK/USDT,29.9381,30.1885,29.8848,30.006,132738.54,3988585.443,5083
1.61564E+12,3/13/2021 13:00,LINK/USDT,29.8535,30,29.6559,29.9257,197031.49,5877876.469,6809
1.61564E+12,3/13/2021 12:00,LINK/USDT,29.9938,30.4844,29.8321,29.8506,376351.08,11338255.09,13915
1.61563E+12,3/13/2021 11:00,LINK/USDT,29.4919,30.3277,29.4777,29.9836,663906.11,19851948.66,24172
1.61563E+12,3/13/2021 10:00,LINK/USDT,28.7165,29.4967,28.6535,29.4967,539822.4,15740352.67,20653
1.61563E+12,3/13/2021 9:00,LINK/USDT,28.6708,28.75,28.4917,28.7164,127551.84,3653282.553,4860
1.61562E+12,3/13/2021 8:00,LINK/USDT,28.5185,28.6762,28.3549,28.6549,124918.18,3560841.843,5724
1.61562E+12,3/13/2021 7:00,LINK/USDT,28.2662,28.6006,28.207,28.5224,141050.35,4006407.837,5272
1.61562E+12,3/13/2021 6:00,LINK/USDT,28.1947,28.3495,28.0513,28.265,144501.44,4076283.56,4882
1.61561E+12,3/13/2021 5:00,LINK/USDT,28.0683,28.38,28.0488,28.1995,150727.85,4253015.309,4908
1.61561E+12,3/13/2021 4:00,LINK/USDT,27.8646,28.0928,27.6691,28.0654,136202.77,3796308.365,4621
1.6156E+12,3/13/2021 3:00,LINK/USDT,27.88,28.0182,27.73,27.8689,133389.3,3717113.62,4650
1.6156E+12,3/13/2021 2:00,LINK/USDT,27.3513,27.9898,27.3081,27.8861,205642.5,5672209.58,7722
1.6156E+12,3/13/2021 1:00,LINK/USDT,27.3223,27.3936,26.9326,27.3541,298089.43,8109220.239,12078
1.61559E+12,3/13/2021 0:00,LINK/USDT,28.3523,28.3798,27.2225,27.3253,765115.12,21067953.81,36412
1.61559E+12,3/12/2021 23:00,LINK/USDT,28.1148,28.5,28.0434,28.3553,120705.81,3405768.582,4176
1.61559E+12,3/12/2021 22:00,LINK/USDT,28.2367,28.4086,28.0313,28.11,86314.62,2438518.262,3521
1.61558E+12,3/12/2021 21:00,LINK/USDT,28.0715,28.4179,27.8956,28.2395,119671.03,3372585.147,4576
1.61558E+12,3/12/2021 20:00,LINK/USDT,28.0698,28.2095,27.7061,28.0827,244340.41,6830779.266,7355
1.61558E+12,3/12/2021 19:00,LINK/USDT,28.182,28.3994,27.9111,28.0661,200667.7,5653687.165,6984
1.61557E+12,3/12/2021 18:00,LINK/USDT,28.2326,28.5427,28.1231,28.182,149146.73,4225498.11,11968
1.61557E+12,3/12/2021 17:00,LINK/USDT,28.3915,28.6873,28.2,28.2396,179858.89,5118854.172,9915
1.61556E+12,3/12/2021 16:00,LINK/USDT,28.6016,28.6359,28.3291,28.3886,326021.74,9287265.433,9441
1.61556E+12,3/12/2021 15:00,LINK/USDT,28.4372,28.7,28.2462,28.6234,267326.39,7626857.044,7693
1.61556E+12,3/12/2021 14:00,LINK/USDT,28.211,28.456,27.9645,28.4369,254126.43,7162818.083,7622
1.61555E+12,3/12/2021 13:00,LINK/USDT,28.7703,28.7703,27.3717,28.211,792264.79,22241451,28510
1.61555E+12,3/12/2021 12:00,LINK/USDT,28.9781,29.1285,28.6268,28.7718,225678.82,6506238.981,8888
1.61555E+12,3/12/2021 11:00,LINK/USDT,29.1439,29.2267,28.9057,28.9781,139852.6,4066309.433,6123
1.61554E+12,3/12/2021 10:00,LINK/USDT,29.4434,29.4464,28.7,29.1499,283015.39,8212666.103,12556
1.61554E+12,3/12/2021 9:00,LINK/USDT,29.4554,29.5429,29.3101,29.4571,85069.8,2505174.145,3984
1.61554E+12,3/12/2021 8:00,LINK/USDT,29.4314,29.6143,29.2626,29.4628,135460.35,3989389.478,5791
1.61553E+12,3/12/2021 7:00,LINK/USDT,29.5937,29.597,29.2906,29.4349,147368.31,4334642.597,6633
1.61553E+12,3/12/2021 6:00,LINK/USDT,29.8772,29.9,29.5675,29.5937,154814.58,4601867.291,5862
1.61553E+12,3/12/2021 5:00,LINK/USDT,29.6046,29.8985,29.5264,29.8787,122668.53,3647781.447,4446
1.61552E+12,3/12/2021 4:00,LINK/USDT,29.9732,30.0817,29.5368,29.6046,137202.29,4076073.049,5639
1.61552E+12,3/12/2021 3:00,LINK/USDT,30.0689,30.1685,29.8526,29.9831,103996.11,3122118.806,4108
1.61551E+12,3/12/2021 2:00,LINK/USDT,29.9899,30.1945,29.732,30.0808,155455.9,4658624.525,5203
1.61551E+12,3/12/2021 1:00,LINK/USDT,29.8151,30.1184,29.7172,29.9855,133916.52,4010378.428,5445
1.61551E+12,3/12/2021 0:00,LINK/USDT,30.1227,30.411,29.5,29.8,250057.32,7485698.072,10299
1.6155E+12,3/11/2021 23:00,LINK/USDT,29.9682,30.2856,29.9545,30.1166,191641.11,5768367.593,6478
1.6155E+12,3/11/2021 22:00,LINK/USDT,30.289,30.5014,29.7767,29.9785,248336.79,7486592.405,8718
1.6155E+12,3/11/2021 21:00,LINK/USDT,29.4883,30.5285,29.4882,30.2832,375629.5,11290974.8,14256
1.61549E+12,3/11/2021 20:00,LINK/USDT,29.3245,29.7001,29.2535,29.4883,212279.49,6265470.216,6264
1.61549E+12,3/11/2021 19:00,LINK/USDT,29.5786,29.647,29.25,29.3231,160750.93,4738489.574,5739
1.61549E+12,3/11/2021 18:00,LINK/USDT,29.4045,29.7,29.3299,29.5679,171492.45,5066819.978,6785
1.61548E+12,3/11/2021 17:00,LINK/USDT,29.4039,29.6599,29.2023,29.4229,190172.73,5594155.339,7185
1.61548E+12,3/11/2021 16:00,LINK/USDT,29.282,29.5394,29.1051,29.4135,319131.28,9375792.992,10651
1.61547E+12,3/11/2021 15:00,LINK/USDT,29.5729,29.7551,28.9948,29.2821,276918.4,8139027.89,8717
1.61547E+12,3/11/2021 14:00,LINK/USDT,29.8378,30.0449,29.4257,29.5727,353826.86,10501457.16,11388
1.61547E+12,3/11/2021 13:00,LINK/USDT,29.6382,29.9,29.6361,29.8279,229028.69,6816525.711,7600
1.61546E+12,3/11/2021 12:00,LINK/USDT,29.4339,29.6559,29.3559,29.6396,160398.02,4733386.515,5418
1.61546E+12,3/11/2021 11:00,LINK/USDT,29.3639,29.486,29.3121,29.4369,96174.12,2826848.811,3700
1.61546E+12,3/11/2021 10:00,LINK/USDT,28.7898,29.3713,28.7496,29.3639,191472.91,5559358.252,5403
1.61545E+12,3/11/2021 9:00,LINK/USDT,29.0215,29.0215,28.6543,28.797,147295.28,4252997.389,5438
1.61545E+12,3/11/2021 8:00,LINK/USDT,29.2546,29.2671,28.5516,29.0224,346709.31,10016635.92,12403
1.61545E+12,3/11/2021 7:00,LINK/USDT,29.6401,29.7621,29.2194,29.25,140268.2,4145767.496,4705
1.61544E+12,3/11/2021 6:00,LINK/USDT,29.3028,29.659,29.12,29.6425,111376.35,3280850.836,3946
1.61544E+12,3/11/2021 5:00,LINK/USDT,29.4414,29.4492,29.0842,29.31,137876.57,4036680.274,4293
1.61544E+12,3/11/2021 4:00,LINK/USDT,29.3797,29.5641,29.2814,29.462,90727.14,2670051.022,3862
1.61543E+12,3/11/2021 3:00,LINK/USDT,29.45,29.5247,29.18,29.3777,94051.18,2760160.463,3843
1.61543E+12,3/11/2021 2:00,LINK/USDT,29.28,29.5154,29.0973,29.4514,172164.93,5038425.06,5974
1.61542E+12,3/11/2021 1:00,LINK/USDT,29.1778,29.3898,28.7594,29.2836,370341.76,10768362.89,12965
1.61542E+12,3/11/2021 0:00,LINK/USDT,29.8743,29.9501,29.1778,29.1815,291647.85,8615457.408,11227
1.61542E+12,3/10/2021 23:00,LINK/USDT,30.1214,30.13,29.4907,29.9036,228421.66,6817111.191,9033
1.61541E+12,3/10/2021 22:00,LINK/USDT,29.9327,30.1464,29.863,30.1225,129173.83,3875593.891,5585
1.61541E+12,3/10/2021 21:00,LINK/USDT,29.832,30.0624,29.2545,29.9327,285089.84,8482287.535,12325
1.61541E+12,3/10/2021 20:00,LINK/USDT,30.2837,30.3123,29.7004,29.83,231388.2,6941216.2,10836
1.6154E+12,3/10/2021 19:00,LINK/USDT,30.4001,30.5654,30.2382,30.2763,133009.33,4047759.962,4921
1.6154E+12,3/10/2021 18:00,LINK/USDT,30.62,30.7425,30.2559,30.4052,141232.41,4304293.573,5717
1.6154E+12,3/10/2021 17:00,LINK/USDT,30.659,30.7886,30.52,30.6185,215864.7,6618172.356,8354
1.61539E+12,3/10/2021 16:00,LINK/USDT,30.635,30.75,30.3032,30.6507,224067.38,6840156.668,9818
1.61539E+12,3/10/2021 15:00,LINK/USDT,30.7362,30.84,30.4796,30.6395,234179.49,7182959.386,8180
1.61538E+12,3/10/2021 14:00,LINK/USDT,30.9136,30.98,30.6344,30.7307,254057.16,7807787.151,9397
