unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1.5965E+12,8/4/2020 0:00,LINK/USDT,9.2502,9.9645,9.0807,9.8687,18485930.37,175441511.3,255932
1.59641E+12,8/3/2020 0:00,LINK/USDT,8.2851,9.2707,8.1408,9.2502,12814524.98,110153067.3,163245
1.59633E+12,8/2/2020 0:00,LINK/USDT,8.3216,8.7972,6.87,8.2814,22647614.34,187308467.7,321072
1.59624E+12,8/1/2020 0:00,LINK/USDT,7.8025,8.472,7.6373,8.3248,9345076.4,74293026.61,128620
1.59615E+12,7/31/2020 0:00,LINK/USDT,7.4093,7.8649,7.4085,7.8033,7419454.26,57010133.85,109121
1.59607E+12,7/30/2020 0:00,LINK/USDT,7.0876,7.5757,7.0253,7.4093,7673434.47,56187278.52,102382
1.59598E+12,7/29/2020 0:00,LINK/USDT,7.2332,7.4871,6.9867,7.0876,7058913.79,50881041.66,94912
1.59589E+12,7/28/2020 0:00,LINK/USDT,7.099,7.4243,6.9106,7.2333,8500726.83,60812597.21,119738
1.59581E+12,7/27/2020 0:00,LINK/USDT,7.5009,7.5045,6.5101,7.1,16681214.34,117115066.8,244904
1.59572E+12,7/26/2020 0:00,LINK/USDT,7.6737,7.945,7.1885,7.5022,10637660.32,80431491.35,134584
1.59564E+12,7/25/2020 0:00,LINK/USDT,7.4284,7.8009,7.3744,7.672,7507174.9,57301182.63,98606
1.59555E+12,7/24/2020 0:00,LINK/USDT,7.8982,7.9304,7.384,7.4284,7314721.87,55872769.5,93338
1.59546E+12,7/23/2020 0:00,LINK/USDT,7.469,8.099,7.4029,7.8983,10917062.94,85602332.79,140762
1.59538E+12,7/22/2020 0:00,LINK/USDT,7.3086,7.6365,7.0832,7.4689,9599551.14,70889640.58,131542
1.59529E+12,7/21/2020 0:00,LINK/USDT,7.2301,7.6788,6.9232,7.3101,10937153.27,80041038.79,166218
1.5952E+12,7/20/2020 0:00,LINK/USDT,8.0848,8.1388,7.121,7.2301,11043721.17,84263150.67,144838
1.59512E+12,7/19/2020 0:00,LINK/USDT,7.9731,8.21,7.7782,8.0784,6896213.31,54936816.03,92799
1.59503E+12,7/18/2020 0:00,LINK/USDT,8.2589,8.2648,7.657,7.9734,11416632.85,90986110.88,146101
1.59494E+12,7/17/2020 0:00,LINK/USDT,8.3545,8.6444,8.2,8.2605,8727930.83,73132110.99,105988
1.59486E+12,7/16/2020 0:00,LINK/USDT,8.6486,8.8822,7.9427,8.354,20705851.79,173628620,257501
1.59477E+12,7/15/2020 0:00,LINK/USDT,8.1315,8.908,7.8309,8.6494,20518883.22,172454028,259104
1.59468E+12,7/14/2020 0:00,LINK/USDT,7.1616,8.3446,6.965,8.1321,25153380.41,192793205.4,290484
1.5946E+12,7/13/2020 0:00,LINK/USDT,7.3447,8.48,6.8525,7.163,30737550.96,235671215.5,355795
1.59451E+12,7/12/2020 0:00,LINK/USDT,6.1043,7.3898,6.0975,7.3345,18949318.62,128119147.5,220203
1.59443E+12,7/11/2020 0:00,LINK/USDT,6.15,6.27,5.961,6.0994,5442718.22,33306983.43,67008
1.59434E+12,7/10/2020 0:00,LINK/USDT,6.082,6.2009,5.7096,6.1488,9946933.5,59206657,113510
1.59425E+12,7/9/2020 0:00,LINK/USDT,6.5001,6.5006,5.7029,6.082,12955549.78,78926963.65,147411
1.59417E+12,7/8/2020 0:00,LINK/USDT,5.7245,6.5782,5.592,6.4987,16816910.79,103639173.9,184934
1.59408E+12,7/7/2020 0:00,LINK/USDT,5.3613,5.889,5.33,5.7248,13786031.79,77507285.65,161289
1.59399E+12,7/6/2020 0:00,LINK/USDT,4.7426,5.5,4.7362,5.3617,12032948.97,61715137.64,126401
1.59391E+12,7/5/2020 0:00,LINK/USDT,4.8198,4.8325,4.6118,4.7439,3650974.38,17222148.35,42317
1.59382E+12,7/4/2020 0:00,LINK/USDT,4.73,4.8539,4.7186,4.82,2884275.22,13800358.49,33250
1.59373E+12,7/3/2020 0:00,LINK/USDT,4.7998,4.8964,4.7031,4.7309,4622377.34,22310627.43,51759
1.59365E+12,7/2/2020 0:00,LINK/USDT,4.7068,4.9181,4.6025,4.7996,7638387.35,36415952.51,84115
1.59356E+12,7/1/2020 0:00,LINK/USDT,4.5625,4.73,4.5217,4.7067,4096719.3,18974243.78,43855
1.59348E+12,6/30/2020 0:00,LINK/USDT,4.6192,4.6622,4.5337,4.5626,3008041.61,13846694.62,33040
1.59339E+12,6/29/2020 0:00,LINK/USDT,4.5658,4.65,4.4232,4.6187,4789663.32,21719855.12,50633
1.5933E+12,6/28/2020 0:00,LINK/USDT,4.4051,4.62,4.3647,4.5668,4751931.74,21438525.93,51273
1.59322E+12,6/27/2020 0:00,LINK/USDT,4.683,4.6957,4.3,4.4058,6165533.05,27809003.54,66703
1.59313E+12,6/26/2020 0:00,LINK/USDT,4.8129,4.8587,4.6424,4.6813,5532469.51,26122757.01,59762
1.59304E+12,6/25/2020 0:00,LINK/USDT,4.7075,4.8407,4.5033,4.8134,7030842.15,33201638.53,75807
1.59296E+12,6/24/2020 0:00,LINK/USDT,4.8061,4.9411,4.4986,4.7075,10253258.21,48438749.92,102982
1.59287E+12,6/23/2020 0:00,LINK/USDT,4.484,4.9422,4.4254,4.8051,10884418.78,51490875.41,121576
1.59278E+12,6/22/2020 0:00,LINK/USDT,4.1819,4.4859,4.176,4.4841,4659609.05,20337993.41,51031
1.5927E+12,6/21/2020 0:00,LINK/USDT,4.1762,4.2058,4.1395,4.1812,1336859.5,5582676.143,15192
1.59261E+12,6/20/2020 0:00,LINK/USDT,4.0978,4.2072,4.0654,4.1765,2414698.62,10014907.93,27359
1.59252E+12,6/19/2020 0:00,LINK/USDT,4.1417,4.1839,4.0521,4.098,2424386.7,9970938.73,29018
1.59244E+12,6/18/2020 0:00,LINK/USDT,4.1663,4.2491,4.0957,4.1415,3348384.08,13969700.01,40758
1.59235E+12,6/17/2020 0:00,LINK/USDT,4.0502,4.2,3.957,4.1659,4301280.98,17558113.83,46311
1.59227E+12,6/16/2020 0:00,LINK/USDT,3.9254,4.0918,3.8935,4.0502,3623759.71,14554530.18,41132
1.59218E+12,6/15/2020 0:00,LINK/USDT,3.9395,3.9889,3.6551,3.9274,6850306.11,26068942.98,68878
1.59209E+12,6/14/2020 0:00,LINK/USDT,4.11,4.1134,3.9143,3.9371,1710213.36,6841578.032,19779
1.59201E+12,6/13/2020 0:00,LINK/USDT,4.0807,4.1346,4.0054,4.11,1604660.74,6524511.678,17678
1.59192E+12,6/12/2020 0:00,LINK/USDT,3.953,4.1874,3.8573,4.0819,4837530.74,19678935.31,44371
1.59183E+12,6/11/2020 0:00,LINK/USDT,4.4207,4.4503,3.91,3.9565,6610463.34,27281682.64,62141
1.59175E+12,6/10/2020 0:00,LINK/USDT,4.4374,4.4404,4.3426,4.4225,2236477.86,9805902.95,23108
1.59166E+12,6/9/2020 0:00,LINK/USDT,4.4753,4.5062,4.3605,4.435,2296314.26,10188354.44,24710
1.59157E+12,6/8/2020 0:00,LINK/USDT,4.3487,4.4759,4.325,4.473,2037163.21,8929343.506,22349
1.59149E+12,6/7/2020 0:00,LINK/USDT,4.3513,4.41,4.2068,4.3465,2146650.66,9251257.559,22360
1.5914E+12,6/6/2020 0:00,LINK/USDT,4.3569,4.3979,4.3034,4.3512,1377160.26,5990660.12,15353
1.59132E+12,6/5/2020 0:00,LINK/USDT,4.4263,4.486,4.3405,4.358,2316069.89,10222018.44,24367
1.59123E+12,6/4/2020 0:00,LINK/USDT,4.4881,4.5081,4.2864,4.4243,3231902.99,14276426.13,34397
1.59114E+12,6/3/2020 0:00,LINK/USDT,4.3987,4.53,4.2898,4.4892,4215824.76,18674008.89,41180
1.59106E+12,6/2/2020 0:00,LINK/USDT,4.3795,4.6185,4.1075,4.3976,8182461.05,36032762.07,80291
1.59097E+12,6/1/2020 0:00,LINK/USDT,4.1278,4.48,4.1175,4.3785,8703425.47,38003418.53,85283
1.59088E+12,5/31/2020 0:00,LINK/USDT,4.178,4.2838,4.041,4.131,6223457.99,25986422.58,63618
1.5908E+12,5/30/2020 0:00,LINK/USDT,3.982,4.18,3.943,4.1763,4734058.34,19356855.9,42157
1.59071E+12,5/29/2020 0:00,LINK/USDT,4.0462,4.13,3.9488,3.98,5243291.12,21163186.51,41832
1.59062E+12,5/28/2020 0:00,LINK/USDT,3.8542,4.0601,3.827,4.0461,4242354.59,16636880.49,35373
1.59054E+12,5/27/2020 0:00,LINK/USDT,3.8436,3.9143,3.8065,3.8526,3795380.76,14676078.52,31312
1.59045E+12,5/26/2020 0:00,LINK/USDT,3.8634,3.8816,3.7689,3.844,3774200.83,14457491.49,28556
1.59036E+12,5/25/2020 0:00,LINK/USDT,3.7878,3.9073,3.77,3.8614,4443996.51,17123412.8,36191
1.59028E+12,5/24/2020 0:00,LINK/USDT,3.9242,4.0262,3.7844,3.7917,6236647.02,24381695.04,53852
1.59019E+12,5/23/2020 0:00,LINK/USDT,4.062,4.1072,3.91,3.925,5867357.07,23409323.21,52615
1.59011E+12,5/22/2020 0:00,LINK/USDT,3.8307,4.1447,3.7932,4.0611,7194944.89,28640710.82,69756
1.59002E+12,5/21/2020 0:00,LINK/USDT,4.088,4.174,3.7292,3.8298,10446021.86,41318047.35,93517
1.58993E+12,5/20/2020 0:00,LINK/USDT,3.9466,4.1388,3.8955,4.0866,9821300.61,39739891.92,84202
1.58985E+12,5/19/2020 0:00,LINK/USDT,3.8895,3.9488,3.7734,3.947,3771880.28,14566206.96,37380
1.58976E+12,5/18/2020 0:00,LINK/USDT,3.7815,3.95,3.7786,3.8895,5744922.71,22325924.8,52664
1.58967E+12,5/17/2020 0:00,LINK/USDT,3.7621,3.8524,3.7526,3.7815,3636901.86,13836374.9,33171
1.58959E+12,5/16/2020 0:00,LINK/USDT,3.6626,3.79,3.6168,3.7614,4045380.2,15074632.83,36882
1.5895E+12,5/15/2020 0:00,LINK/USDT,3.8093,3.8337,3.6144,3.6615,5572562.89,20834597.14,45727
1.58941E+12,5/14/2020 0:00,LINK/USDT,3.7654,3.8583,3.6947,3.8096,7333655.81,27791822.37,61011
1.58933E+12,5/13/2020 0:00,LINK/USDT,3.6938,3.815,3.6366,3.7655,5989489.14,22305758.76,55594
1.58924E+12,5/12/2020 0:00,LINK/USDT,3.5838,3.7932,3.54,3.6943,7797486.43,28881156.07,70200
1.58916E+12,5/11/2020 0:00,LINK/USDT,3.7574,3.832,3.2865,3.5837,13273873.62,47852980.09,118136
1.58907E+12,5/10/2020 0:00,LINK/USDT,4.0149,4.0197,3.4602,3.7582,19818388.73,73819362.16,173713
1.58898E+12,5/9/2020 0:00,LINK/USDT,3.8001,4.2129,3.7601,4.015,15240721.63,61673011.99,131110
1.5889E+12,5/8/2020 0:00,LINK/USDT,3.758,3.859,3.6874,3.801,7383724.48,27986549.85,67174
1.58881E+12,5/7/2020 0:00,LINK/USDT,3.5874,3.85,3.5633,3.756,8481271.59,31361055.94,79271
1.58872E+12,5/6/2020 0:00,LINK/USDT,3.682,3.7654,3.57,3.5872,5299802.59,19570134.05,56978
1.58864E+12,5/5/2020 0:00,LINK/USDT,3.7496,3.814,3.654,3.6833,4730504.58,17621530.54,48535
1.58855E+12,5/4/2020 0:00,LINK/USDT,3.7098,3.8272,3.5033,3.7499,10973722.27,40395738.45,96089
1.58846E+12,5/3/2020 0:00,LINK/USDT,3.8186,3.86,3.6379,3.7092,5570724.79,20891814.88,59845
1.58838E+12,5/2/2020 0:00,LINK/USDT,3.7571,3.86,3.73,3.8182,4467234.01,16996494.73,49608
1.58829E+12,5/1/2020 0:00,LINK/USDT,3.7014,3.9162,3.7003,3.7571,8084328.36,30928293.22,82174
1.5882E+12,4/30/2020 0:00,LINK/USDT,3.8881,3.9741,3.62,3.7025,13545136.02,51376800.29,125873
1.58812E+12,4/29/2020 0:00,LINK/USDT,3.6422,3.9918,3.63,3.8879,15125283.54,57370181.29,128111
1.58803E+12,4/28/2020 0:00,LINK/USDT,3.6373,3.7354,3.5554,3.6413,7379317.23,26928714.47,74397
1.58795E+12,4/27/2020 0:00,LINK/USDT,3.7212,3.7385,3.4621,3.6383,11371929.86,40891564.5,102173
1.58786E+12,4/26/2020 0:00,LINK/USDT,3.7865,3.816,3.6432,3.721,8246658.13,30808734.63,92780
1.58777E+12,4/25/2020 0:00,LINK/USDT,3.7735,3.9062,3.742,3.7865,6095069.38,23261065.04,56743
1.58769E+12,4/24/2020 0:00,LINK/USDT,3.7551,3.8874,3.7364,3.7735,7951365.77,30361499.52,70435
1.5876E+12,4/23/2020 0:00,LINK/USDT,3.6787,3.9101,3.5968,3.7533,14233201.39,53390059.85,110628
1.58751E+12,4/22/2020 0:00,LINK/USDT,3.4593,3.6904,3.4327,3.6786,11953381.82,43010614.01,86043
1.58743E+12,4/21/2020 0:00,LINK/USDT,3.4317,3.5719,3.3903,3.4577,13887634.41,48394710.66,100561
1.58734E+12,4/20/2020 0:00,LINK/USDT,3.5885,3.792,3.372,3.4322,20566086.81,73867372.34,156154
1.58725E+12,4/19/2020 0:00,LINK/USDT,3.7814,3.8102,3.5131,3.5902,16350496.02,59872603.96,129655
1.58717E+12,4/18/2020 0:00,LINK/USDT,3.4525,3.83,3.447,3.7805,16406819.22,59767496.01,118334
1.58708E+12,4/17/2020 0:00,LINK/USDT,3.4831,3.525,3.3778,3.4523,12689070.26,43843772.89,101024
1.587E+12,4/16/2020 0:00,LINK/USDT,3.1212,3.5555,2.9761,3.4851,24817961.65,81880780.98,182231
1.58691E+12,4/15/2020 0:00,LINK/USDT,3.2517,3.3061,3.1085,3.1212,15635873.11,50161624.54,123549
1.58682E+12,4/14/2020 0:00,LINK/USDT,3.3719,3.4437,3.21,3.252,17078827.01,57101788.38,130826
1.58674E+12,4/13/2020 0:00,LINK/USDT,3.4117,3.4602,3.2,3.3702,29488744.48,99093977.11,203060
1.58665E+12,4/12/2020 0:00,LINK/USDT,3.2912,3.6412,3.167,3.4189,32589266.79,111420530,222509
1.58656E+12,4/11/2020 0:00,LINK/USDT,3.2207,3.4364,3.0629,3.29,30487430.82,99484494.05,208550
1.58648E+12,4/10/2020 0:00,LINK/USDT,3.3099,3.3199,2.945,3.22,43621490.6,136026639.5,294071
1.58639E+12,4/9/2020 0:00,LINK/USDT,3.1695,3.4741,3.1224,3.3099,37011877.66,122792285.9,252703
1.5863E+12,4/8/2020 0:00,LINK/USDT,2.7295,3.2748,2.7124,3.1693,27092993.24,80619866.26,180246
1.58622E+12,4/7/2020 0:00,LINK/USDT,2.5556,2.908,2.555,2.7303,30449781.01,83403369.19,182672
1.58613E+12,4/6/2020 0:00,LINK/USDT,2.2638,2.5677,2.2621,2.5555,12222925.81,29594871.54,72932
1.58604E+12,4/5/2020 0:00,LINK/USDT,2.3155,2.3219,2.2437,2.2635,3228659.23,7361336.519,24768
1.58596E+12,4/4/2020 0:00,LINK/USDT,2.2995,2.3423,2.2545,2.3155,6143193.28,14060279.53,43025
1.58587E+12,4/3/2020 0:00,LINK/USDT,2.294,2.3837,2.2652,2.3013,8452189.45,19628894.28,58884
1.58579E+12,4/2/2020 0:00,LINK/USDT,2.2764,2.485,2.2566,2.2941,13266669.39,30798141.03,84305
1.5857E+12,4/1/2020 0:00,LINK/USDT,2.2657,2.2999,2.14,2.2753,13433598.33,29903847.76,81383
1.58561E+12,3/31/2020 0:00,LINK/USDT,2.1348,2.302,2.1102,2.2658,8612405.93,18900217.73,52732
1.58553E+12,3/30/2020 0:00,LINK/USDT,2.0083,2.2,2.0006,2.135,8453846.9,17962419.16,50466
1.58544E+12,3/29/2020 0:00,LINK/USDT,2.1356,2.152,2.007,2.0083,6879303.84,14309647.63,43316
1.58535E+12,3/28/2020 0:00,LINK/USDT,2.1372,2.1544,2.0372,2.1364,11038170.15,23165235.57,71702
1.58527E+12,3/27/2020 0:00,LINK/USDT,2.3125,2.3599,2.1055,2.1373,8151561.2,18458235.88,60044
1.58518E+12,3/26/2020 0:00,LINK/USDT,2.2569,2.3132,2.1884,2.3132,6818801.71,15381812.43,51855
1.58509E+12,3/25/2020 0:00,LINK/USDT,2.3109,2.35,2.1804,2.257,11321064.3,25603393.55,80450
1.58501E+12,3/24/2020 0:00,LINK/USDT,2.247,2.3709,2.195,2.3104,18400021.32,42125779.99,117439
1.58492E+12,3/23/2020 0:00,LINK/USDT,1.9889,2.3,1.9352,2.2468,23688851.36,50113221.86,150383
1.58484E+12,3/22/2020 0:00,LINK/USDT,2.2754,2.33,1.9334,1.9898,21634031.69,45651954.72,139879
1.58475E+12,3/21/2020 0:00,LINK/USDT,2.2631,2.375,2.105,2.2787,19488573.19,43555963.34,142713
1.58466E+12,3/20/2020 0:00,LINK/USDT,2.2409,2.6249,2.0143,2.26,39390658.87,92950604.2,266204
1.58458E+12,3/19/2020 0:00,LINK/USDT,1.9497,2.37,1.8841,2.2398,33408982.34,72131641.87,211883
1.58449E+12,3/18/2020 0:00,LINK/USDT,1.866,1.9543,1.762,1.9483,22313474.3,41616263.15,152303
1.5844E+12,3/17/2020 0:00,LINK/USDT,1.7832,2.069,1.73,1.8641,32839078.68,63607268.71,216429
1.58432E+12,3/16/2020 0:00,LINK/USDT,2.0868,2.0898,1.5571,1.7832,47175196.27,83730824.6,282101
1.58423E+12,3/15/2020 0:00,LINK/USDT,2.1401,2.4,2.015,2.0884,24056586.5,51979848.94,155416
1.58414E+12,3/14/2020 0:00,LINK/USDT,2.4328,2.5141,2.0607,2.1379,21644199.58,49665845.02,164059
1.58406E+12,3/13/2020 0:00,LINK/USDT,1.999,2.752,1.36,2.4333,73634341,158669681.8,452861
1.58397E+12,3/12/2020 0:00,LINK/USDT,3.817,3.8519,0.0001,1.9931,72676626.17,190728042.1,432243
1.58388E+12,3/11/2020 0:00,LINK/USDT,4.0842,4.11,3.5514,3.8169,19593491.56,74775482.54,206382
1.5838E+12,3/10/2020 0:00,LINK/USDT,4.1237,4.2119,3.9132,4.0839,18071323.59,73423955.18,183772
1.58371E+12,3/9/2020 0:00,LINK/USDT,4.0537,4.369,3.6012,4.1231,29055644.52,117048733.6,234015
1.58363E+12,3/8/2020 0:00,LINK/USDT,4.3468,4.4646,3.85,4.0537,18324667.26,76704000.26,159751
1.58354E+12,3/7/2020 0:00,LINK/USDT,4.6813,4.6863,4.3143,4.3412,8209506.85,37077348.44,76471
1.58345E+12,3/6/2020 0:00,LINK/USDT,4.7144,4.78,4.5429,4.6814,7667605.13,35594630.16,85892
1.58337E+12,3/5/2020 0:00,LINK/USDT,4.6388,4.899,4.6239,4.7151,11867449.08,56507767,151802
1.58328E+12,3/4/2020 0:00,LINK/USDT,4.5873,4.9762,4.5333,4.6406,18623299.51,88271977.43,200285
1.58319E+12,3/3/2020 0:00,LINK/USDT,4.2421,4.68,4.1249,4.5846,17189323,75145836.87,186840
1.58311E+12,3/2/2020 0:00,LINK/USDT,3.8622,4.3435,3.8173,4.2423,12656156.05,52493228.92,126321
1.58302E+12,3/1/2020 0:00,LINK/USDT,4.06,4.2385,3.7607,3.859,14748523.07,58869388.27,166679
1.58293E+12,2/29/2020 0:00,LINK/USDT,4.1614,4.3535,4.0572,4.0579,12512141.06,52784929.73,139262
1.58285E+12,2/28/2020 0:00,LINK/USDT,3.9568,4.2395,3.75,4.1609,18277736.2,72869826.76,194537
1.58276E+12,2/27/2020 0:00,LINK/USDT,3.5648,4.132,3.4197,3.9579,19252934.55,73709388.67,202340
1.58268E+12,2/26/2020 0:00,LINK/USDT,3.4874,3.8587,3.3113,3.5648,22248039.55,79253903.99,203425
1.58259E+12,2/25/2020 0:00,LINK/USDT,3.9179,3.96,3.4864,3.4905,12394531.52,45560015.71,132649
1.5825E+12,2/24/2020 0:00,LINK/USDT,4.2366,4.2871,3.7916,3.9148,8591286.07,34393400.25,87016
1.58242E+12,2/23/2020 0:00,LINK/USDT,4.1006,4.3768,4.0693,4.2365,5652318.24,24032570.08,63222
1.58233E+12,2/22/2020 0:00,LINK/USDT,4.2789,4.35,4.0332,4.1066,6716454.02,27976312.65,74109
1.58224E+12,2/21/2020 0:00,LINK/USDT,4.2666,4.5127,4.184,4.2778,7730080.2,33610465.14,86900
1.58216E+12,2/20/2020 0:00,LINK/USDT,4.384,4.4865,4.0673,4.2644,11478760.65,48988610.96,130166
1.58207E+12,2/19/2020 0:00,LINK/USDT,4.5539,4.8355,4.193,4.3873,10109760.48,46417990.67,108921
1.58198E+12,2/18/2020 0:00,LINK/USDT,4.3059,4.636,4.1416,4.5523,11931206.57,52870430.99,127067
1.5819E+12,2/17/2020 0:00,LINK/USDT,4.4563,4.5522,3.8449,4.3108,19343142.25,80859272.13,203214
1.58181E+12,2/16/2020 0:00,LINK/USDT,4.3215,4.8671,4.0384,4.4566,22171359.69,99672983.28,239160
1.58172E+12,2/15/2020 0:00,LINK/USDT,4.4262,4.621,4.065,4.3241,15608978.06,68514672.46,163882
1.58164E+12,2/14/2020 0:00,LINK/USDT,3.8753,4.487,3.7873,4.426,10369344.95,43468717.18,110173
1.58155E+12,2/13/2020 0:00,LINK/USDT,3.993,4.1147,3.7123,3.8765,8232595.29,32416055.4,89477
1.58147E+12,2/12/2020 0:00,LINK/USDT,3.9937,4.2,3.8472,3.9953,13673147.31,55003441.65,143053
1.58138E+12,2/11/2020 0:00,LINK/USDT,3.3874,3.9964,3.35,3.9931,11780106.07,43237892.69,118440
1.58129E+12,2/10/2020 0:00,LINK/USDT,3.4927,3.4972,3.2806,3.3862,6758374.35,22873780.18,72032
1.58121E+12,2/9/2020 0:00,LINK/USDT,3.4179,3.4984,3.233,3.4945,6151025.56,20655537.55,60824
1.58112E+12,2/8/2020 0:00,LINK/USDT,3.3071,3.4865,3.131,3.4171,10059760.55,33442719.41,104763
1.58103E+12,2/7/2020 0:00,LINK/USDT,2.89,3.3682,2.8882,3.3072,14840163.74,47536114.16,156041
1.58095E+12,2/6/2020 0:00,LINK/USDT,2.836,2.9436,2.79,2.89,4383200.46,12632075.94,40155
1.58086E+12,2/5/2020 0:00,LINK/USDT,2.7397,2.8845,2.7261,2.839,4267689.22,12053160.78,40185
1.58077E+12,2/4/2020 0:00,LINK/USDT,2.7713,2.8038,2.6751,2.7395,4494415.89,12270090.09,35573
1.58069E+12,2/3/2020 0:00,LINK/USDT,2.8225,2.879,2.7451,2.771,3106758.86,8691569.655,30435
1.5806E+12,2/2/2020 0:00,LINK/USDT,2.8372,2.8869,2.7314,2.8267,3442889.59,9768511.052,30994
1.58052E+12,2/1/2020 0:00,LINK/USDT,2.8258,2.88,2.7438,2.8378,2737541.77,7681755.744,29612
1.58043E+12,1/31/2020 0:00,LINK/USDT,2.912,2.9153,2.7628,2.8259,3910431.21,11114615.65,34346
1.58034E+12,1/30/2020 0:00,LINK/USDT,2.7785,2.9482,2.7167,2.9156,5780750.02,16529966.22,57312
1.58026E+12,1/29/2020 0:00,LINK/USDT,2.6544,2.8348,2.6316,2.7773,5269667.72,14425009.2,49910
1.58017E+12,1/28/2020 0:00,LINK/USDT,2.6051,2.67,2.5868,2.6558,3113588.17,8190994.709,31313
1.58008E+12,1/27/2020 0:00,LINK/USDT,2.5764,2.6764,2.5656,2.6055,3426087.65,8983048.131,36052
1.58E+12,1/26/2020 0:00,LINK/USDT,2.4425,2.5764,2.4266,2.5764,1936836.47,4876802.333,20435
1.57991E+12,1/25/2020 0:00,LINK/USDT,2.5024,2.51,2.421,2.4468,1881931.46,4631083.629,19847
1.57982E+12,1/24/2020 0:00,LINK/USDT,2.4695,2.533,2.3638,2.5024,4161651.97,10232694.79,41244
1.57974E+12,1/23/2020 0:00,LINK/USDT,2.6425,2.647,2.4256,2.4698,4806803.21,11989939.3,48286
1.57965E+12,1/22/2020 0:00,LINK/USDT,2.6724,2.6978,2.6187,2.6426,1637205.02,4351550.914,19272
1.57956E+12,1/21/2020 0:00,LINK/USDT,2.6881,2.744,2.57,2.6716,3244654.09,8677468.398,39797
1.57948E+12,1/20/2020 0:00,LINK/USDT,2.6207,2.7443,2.5425,2.688,4142689.53,10966736.42,47116
1.57939E+12,1/19/2020 0:00,LINK/USDT,2.7749,2.8475,2.5385,2.6212,6650884.78,17723998.93,65413
1.57931E+12,1/18/2020 0:00,LINK/USDT,2.7006,2.7946,2.58,2.7709,4502826.05,12187370.42,57926
1.57922E+12,1/17/2020 0:00,LINK/USDT,2.4924,2.86,2.4589,2.7006,12221911.1,32928477.75,118960
1.57913E+12,1/16/2020 0:00,LINK/USDT,2.3991,2.51,2.2932,2.4925,4944704.42,11961158.7,36913
1.57905E+12,1/15/2020 0:00,LINK/USDT,2.3751,2.5604,2.3332,2.3953,6414464.86,15725822.57,47821
1.57896E+12,1/14/2020 0:00,LINK/USDT,2.1904,2.4701,2.1792,2.3751,7062307.44,16495572.99,50544
1.57887E+12,1/13/2020 0:00,LINK/USDT,2.2382,2.2382,2.1561,2.1901,1977335.23,4316436.05,15616
1.57879E+12,1/12/2020 0:00,LINK/USDT,2.273,2.3212,2.212,2.2383,2502624.23,5654985.971,20502
1.5787E+12,1/11/2020 0:00,LINK/USDT,2.2255,2.345,2.218,2.2734,4347105.06,9937638.525,32828
1.57861E+12,1/10/2020 0:00,LINK/USDT,2.1867,2.2489,2.1455,2.2257,4235526.03,9348490.029,26861
1.57853E+12,1/9/2020 0:00,LINK/USDT,2.1877,2.2344,2.0977,2.1886,5099844.97,11033777.88,29874
1.57844E+12,1/8/2020 0:00,LINK/USDT,2.1006,2.3495,2.1006,2.1892,12147661.7,27023850.83,72150
1.57836E+12,1/7/2020 0:00,LINK/USDT,1.9373,2.1398,1.8993,2.1033,6873503.39,14001167.44,45381
1.57827E+12,1/6/2020 0:00,LINK/USDT,1.7954,1.9386,1.7925,1.9374,3301261.66,6220041.881,19197
1.57818E+12,1/5/2020 0:00,LINK/USDT,1.8243,1.8413,1.785,1.7957,1524717.4,2772110.962,9712
1.5781E+12,1/4/2020 0:00,LINK/USDT,1.803,1.8446,1.784,1.8242,1241322.81,2252857.637,7721
1.57801E+12,1/3/2020 0:00,LINK/USDT,1.7366,1.8292,1.7013,1.804,1789613.99,3187182.29,11588
1.57792E+12,1/2/2020 0:00,LINK/USDT,1.8109,1.8164,1.7065,1.7366,1422992.29,2504308.008,9180
1.57784E+12,1/1/2020 0:00,LINK/USDT,1.7678,1.8548,1.7606,1.8111,1158748.32,2106254.743,8288
1.57775E+12,12/31/2019 0:00,LINK/USDT,1.8215,1.8292,1.754,1.7673,1637649.28,2932500.923,9333
1.57766E+12,12/30/2019 0:00,LINK/USDT,1.898,1.898,1.8072,1.8243,1099037.99,2036388.794,6555
1.57758E+12,12/29/2019 0:00,LINK/USDT,1.8716,1.92,1.8444,1.8976,1411417.05,2639603.917,8079
1.57749E+12,12/28/2019 0:00,LINK/USDT,1.8777,1.8994,1.8555,1.8746,1269364.7,2384012.459,7050
1.5774E+12,12/27/2019 0:00,LINK/USDT,1.8538,1.9299,1.8435,1.8751,2417432.93,4554211.729,13900
1.57732E+12,12/26/2019 0:00,LINK/USDT,1.7836,1.9604,1.7702,1.8539,2674255.35,4968900.807,15044
1.57723E+12,12/25/2019 0:00,LINK/USDT,1.8434,1.8462,1.76,1.7826,1580097.4,2850096.336,8849
1.57715E+12,12/24/2019 0:00,LINK/USDT,1.8638,1.8854,1.8154,1.8435,2279849.44,4213545.308,11562
1.57706E+12,12/23/2019 0:00,LINK/USDT,1.9167,1.9532,1.846,1.8629,2832932.76,5427329.285,14572
1.57697E+12,12/22/2019 0:00,LINK/USDT,1.8563,1.94,1.853,1.9181,2959721.12,5644600.764,13312
1.57689E+12,12/21/2019 0:00,LINK/USDT,1.9182,1.9204,1.8544,1.8575,2246207.92,4254205.469,11445
