https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1608084000000,2020-12-16 02:00:00,XRP/USDT,0.44350000,0.45528000,0.44341000,0.45415000,38030087.60000000,17096361.02612800,22487
1608080400000,2020-12-16 01:00:00,XRP/USDT,0.45547000,0.45670000,0.43722000,0.44344000,78793553.60000000,35228857.59002100,49400
1608076800000,2020-12-16 00:00:00,XRP/USDT,0.46793000,0.46855000,0.45300000,0.45554000,56896188.80000000,26117998.76739900,30289
1608073200000,2020-12-15 23:00:00,XRP/USDT,0.47032000,0.47147000,0.46433000,0.46793000,21083661.90000000,9866442.60146500,14074
1608069600000,2020-12-15 22:00:00,XRP/USDT,0.47417000,0.47536000,0.46890000,0.47034000,12375907.50000000,5840258.10194500,8780
1608066000000,2020-12-15 21:00:00,XRP/USDT,0.48014000,0.48129000,0.47222000,0.47397000,22095049.50000000,10500681.33631000,13535
1608062400000,2020-12-15 20:00:00,XRP/USDT,0.48337000,0.48422000,0.47927000,0.48009000,14328069.60000000,6903608.80455800,9464
1608058800000,2020-12-15 19:00:00,XRP/USDT,0.48152000,0.48405000,0.47912000,0.48337000,17548421.60000000,8441265.48419200,11203
1608055200000,2020-12-15 18:00:00,XRP/USDT,0.47747000,0.48268000,0.47572000,0.48152000,20239750.10000000,9698050.50159400,12916
1608051600000,2020-12-15 17:00:00,XRP/USDT,0.47265000,0.47993000,0.47124000,0.47745000,26550183.40000000,12629276.50547500,17912
1608048000000,2020-12-15 16:00:00,XRP/USDT,0.47290000,0.47300000,0.46660000,0.47273000,25585918.20000000,12029883.25483300,18833
1608044400000,2020-12-15 15:00:00,XRP/USDT,0.47110000,0.47525000,0.46865000,0.47288000,26824563.30000000,12677197.59340300,18641
1608040800000,2020-12-15 14:00:00,XRP/USDT,0.47662000,0.47930000,0.46650000,0.47115000,52178735.60000000,24635502.37311300,34502
1608037200000,2020-12-15 13:00:00,XRP/USDT,0.48146000,0.48190000,0.47358000,0.47650000,34998250.10000000,16719167.35247200,23060
1608033600000,2020-12-15 12:00:00,XRP/USDT,0.48386000,0.48585000,0.48071000,0.48135000,14548287.60000000,7030070.74354200,9912
1608030000000,2020-12-15 11:00:00,XRP/USDT,0.48592000,0.48654000,0.48192000,0.48386000,16618329.10000000,8043477.35823100,10737
1608026400000,2020-12-15 10:00:00,XRP/USDT,0.48321000,0.48753000,0.48001000,0.48594000,26548210.80000000,12824181.41580900,17362
1608022800000,2020-12-15 09:00:00,XRP/USDT,0.49070000,0.49081000,0.47763000,0.48314000,47506486.00000000,22915350.04913800,33258
1608019200000,2020-12-15 08:00:00,XRP/USDT,0.49312000,0.49399000,0.48911000,0.49069000,14065074.10000000,6910132.34963700,9267
1608015600000,2020-12-15 07:00:00,XRP/USDT,0.49296000,0.49399000,0.49149000,0.49314000,5652333.90000000,2785093.47800000,4819
1608012000000,2020-12-15 06:00:00,XRP/USDT,0.49344000,0.49554000,0.49064000,0.49290000,11798238.10000000,5817379.50955200,7709
1608008400000,2020-12-15 05:00:00,XRP/USDT,0.49214000,0.49522000,0.48902000,0.49342000,22402283.90000000,11022421.57255300,13687
1608004800000,2020-12-15 04:00:00,XRP/USDT,0.50098000,0.50116000,0.49100000,0.49219000,21821114.40000000,10838110.85146600,14809
1608001200000,2020-12-15 03:00:00,XRP/USDT,0.50313000,0.50512000,0.50022000,0.50097000,11839855.40000000,5948894.51869000,7850
1607997600000,2020-12-15 02:00:00,XRP/USDT,0.50402000,0.50715000,0.50278000,0.50307000,18727001.10000000,9466112.15394700,13094
1607994000000,2020-12-15 01:00:00,XRP/USDT,0.50358000,0.50437000,0.50016000,0.50392000,9788978.30000000,4915181.43872500,8068
1607990400000,2020-12-15 00:00:00,XRP/USDT,0.49737000,0.50562000,0.49732000,0.50360000,18928760.60000000,9502022.07843700,13484
1607986800000,2020-12-14 23:00:00,XRP/USDT,0.50298000,0.50400000,0.49682000,0.49740000,14130463.30000000,7072641.81273200,11239
1607983200000,2020-12-14 22:00:00,XRP/USDT,0.49319000,0.50333000,0.49161000,0.50286000,16563300.80000000,8248199.59772700,13961
1607979600000,2020-12-14 21:00:00,XRP/USDT,0.49438000,0.49500000,0.49212000,0.49313000,8873428.20000000,4377245.15367900,6600
1607976000000,2020-12-14 20:00:00,XRP/USDT,0.49309000,0.49700000,0.48971000,0.49433000,14677676.10000000,7241024.42438700,11365
1607972400000,2020-12-14 19:00:00,XRP/USDT,0.49707000,0.49707000,0.49249000,0.49303000,11178514.70000000,5527181.57820900,8342
1607968800000,2020-12-14 18:00:00,XRP/USDT,0.49201000,0.49715000,0.49201000,0.49707000,13048869.10000000,6454282.05375900,9547
1607965200000,2020-12-14 17:00:00,XRP/USDT,0.49417000,0.49497000,0.48901000,0.49201000,17442737.20000000,8578412.38168800,11514
1607961600000,2020-12-14 16:00:00,XRP/USDT,0.49862000,0.49884000,0.49146000,0.49418000,21010206.60000000,10387594.76358100,15053
1607958000000,2020-12-14 15:00:00,XRP/USDT,0.49787000,0.50430000,0.49787000,0.49866000,21279899.10000000,10661944.13334200,14584
1607954400000,2020-12-14 14:00:00,XRP/USDT,0.49788000,0.49829000,0.49410000,0.49781000,12539320.70000000,6223428.11526600,9263
1607950800000,2020-12-14 13:00:00,XRP/USDT,0.49583000,0.49972000,0.49300000,0.49793000,16174953.60000000,8027980.39591900,10439
1607947200000,2020-12-14 12:00:00,XRP/USDT,0.49666000,0.49978000,0.49350000,0.49582000,14408156.40000000,7152542.80742400,10365
1607943600000,2020-12-14 11:00:00,XRP/USDT,0.49466000,0.49767000,0.49323000,0.49666000,14524404.30000000,7199530.08170800,9802
1607940000000,2020-12-14 10:00:00,XRP/USDT,0.50131000,0.50492000,0.49137000,0.49468000,23491478.00000000,11695304.25055700,15699
1607936400000,2020-12-14 09:00:00,XRP/USDT,0.50590000,0.50693000,0.49600000,0.50131000,31321132.50000000,15654602.27749200,22949
1607932800000,2020-12-14 08:00:00,XRP/USDT,0.50689000,0.50945000,0.50534000,0.50584000,9218976.00000000,4678397.18630300,7762
1607929200000,2020-12-14 07:00:00,XRP/USDT,0.50841000,0.50843000,0.50437000,0.50689000,7905107.50000000,4004871.48780700,6396
1607925600000,2020-12-14 06:00:00,XRP/USDT,0.50616000,0.50932000,0.50479000,0.50828000,13913432.80000000,7055574.73342900,8463
1607922000000,2020-12-14 05:00:00,XRP/USDT,0.50642000,0.50932000,0.50500000,0.50615000,9325887.70000000,4726209.30219000,7462
1607918400000,2020-12-14 04:00:00,XRP/USDT,0.51314000,0.51592000,0.50374000,0.50642000,20899725.50000000,10625642.53671900,15157
1607914800000,2020-12-14 03:00:00,XRP/USDT,0.51812000,0.51812000,0.51275000,0.51313000,15377670.40000000,7922223.95277200,11125
1607911200000,2020-12-14 02:00:00,XRP/USDT,0.50785000,0.51852000,0.50547000,0.51807000,17726480.30000000,9073294.17519500,13645
1607907600000,2020-12-14 01:00:00,XRP/USDT,0.50942000,0.51100000,0.50626000,0.50791000,10619257.10000000,5399442.68840400,8058
1607904000000,2020-12-14 00:00:00,XRP/USDT,0.51366000,0.51380000,0.50222000,0.50956000,20050917.10000000,10169542.06067700,15146
1607900400000,2020-12-13 23:00:00,XRP/USDT,0.50785000,0.51424000,0.50721000,0.51365000,15336872.70000000,7830186.22745000,11135
1607896800000,2020-12-13 22:00:00,XRP/USDT,0.51327000,0.51361000,0.50056000,0.50786000,27991516.50000000,14169570.34831200,20449
1607893200000,2020-12-13 21:00:00,XRP/USDT,0.51353000,0.51548000,0.51250000,0.51327000,13339908.60000000,6852398.74514700,8553
1607889600000,2020-12-13 20:00:00,XRP/USDT,0.51823000,0.51827000,0.51066000,0.51356000,21450999.00000000,11020866.66349200,14732
1607886000000,2020-12-13 19:00:00,XRP/USDT,0.51740000,0.52192000,0.51619000,0.51833000,13154429.80000000,6830105.95358400,8826
1607882400000,2020-12-13 18:00:00,XRP/USDT,0.52221000,0.52225000,0.51559000,0.51741000,16803982.10000000,8701684.93519700,11772
1607878800000,2020-12-13 17:00:00,XRP/USDT,0.52449000,0.52549000,0.51957000,0.52217000,18657942.50000000,9743810.60431400,11959
1607875200000,2020-12-13 16:00:00,XRP/USDT,0.51797000,0.52705000,0.51797000,0.52450000,33668556.00000000,17638192.08630500,20440
1607871600000,2020-12-13 15:00:00,XRP/USDT,0.52148000,0.52361000,0.51201000,0.51796000,31157639.60000000,16096995.95063700,18998
1607868000000,2020-12-13 14:00:00,XRP/USDT,0.52330000,0.52499000,0.51751000,0.52150000,23731955.40000000,12365492.40080500,16902
1607864400000,2020-12-13 13:00:00,XRP/USDT,0.51935000,0.52780000,0.51926000,0.52329000,40965722.90000000,21488057.62560700,28874
1607860800000,2020-12-13 12:00:00,XRP/USDT,0.51135000,0.52170000,0.50940000,0.51938000,34446853.60000000,17781082.11592500,21737
1607857200000,2020-12-13 11:00:00,XRP/USDT,0.51207000,0.51357000,0.50665000,0.51112000,26656899.50000000,13588348.73637300,16888
1607853600000,2020-12-13 10:00:00,XRP/USDT,0.51457000,0.51940000,0.51132000,0.51206000,27630396.50000000,14237225.65692300,17932
1607850000000,2020-12-13 09:00:00,XRP/USDT,0.51729000,0.51831000,0.51055000,0.51456000,23811169.50000000,12236503.86158000,16536
1607846400000,2020-12-13 08:00:00,XRP/USDT,0.50567000,0.52000000,0.50551000,0.51729000,39772633.30000000,20490603.69593200,25632
1607842800000,2020-12-13 07:00:00,XRP/USDT,0.50611000,0.50999000,0.50387000,0.50562000,34356711.80000000,17400103.49810900,20731
1607839200000,2020-12-13 06:00:00,XRP/USDT,0.49378000,0.50679000,0.49368000,0.50610000,21357219.20000000,10666908.00970600,13721
1607835600000,2020-12-13 05:00:00,XRP/USDT,0.49198000,0.49770000,0.49181000,0.49378000,17505594.00000000,8663570.17783200,12226
1607832000000,2020-12-13 04:00:00,XRP/USDT,0.48782000,0.49611000,0.48685000,0.49197000,19730097.20000000,9701419.20758100,14628
1607828400000,2020-12-13 03:00:00,XRP/USDT,0.49875000,0.49887000,0.48550000,0.48780000,31823895.90000000,15628315.21305400,20184
1607824800000,2020-12-13 02:00:00,XRP/USDT,0.49904000,0.50086000,0.49536000,0.49881000,13610559.60000000,6782669.64420900,10523
1607821200000,2020-12-13 01:00:00,XRP/USDT,0.49910000,0.50251000,0.49482000,0.49903000,21907025.90000000,10922857.70503000,16127
1607817600000,2020-12-13 00:00:00,XRP/USDT,0.50658000,0.50998000,0.49424000,0.49925000,34116590.80000000,17083846.06571700,20823
1607814000000,2020-12-12 23:00:00,XRP/USDT,0.51689000,0.51876000,0.50127000,0.50658000,30854713.40000000,15696534.33394200,18747
1607810400000,2020-12-12 22:00:00,XRP/USDT,0.51737000,0.52048000,0.51211000,0.51690000,14666660.30000000,7577527.55465800,10749
1607806800000,2020-12-12 21:00:00,XRP/USDT,0.51814000,0.52175000,0.51502000,0.51746000,23694243.40000000,12296704.58466600,15527
1607803200000,2020-12-12 20:00:00,XRP/USDT,0.50837000,0.52182000,0.50616000,0.51814000,37832354.80000000,19484879.73148900,24218
1607799600000,2020-12-12 19:00:00,XRP/USDT,0.50659000,0.50900000,0.49961000,0.50837000,24609677.00000000,12425402.27435200,18743
1607796000000,2020-12-12 18:00:00,XRP/USDT,0.49997000,0.50985000,0.49790000,0.50662000,31620121.30000000,15974627.23926500,24998
1607792400000,2020-12-12 17:00:00,XRP/USDT,0.49840000,0.50334000,0.49120000,0.49990000,28605032.30000000,14231119.83606500,26457
1607788800000,2020-12-12 16:00:00,XRP/USDT,0.50883000,0.50908000,0.49331000,0.49842000,59984121.40000000,30050133.76538200,43622
1607785200000,2020-12-12 15:00:00,XRP/USDT,0.49096000,0.51105000,0.48521000,0.50885000,85313524.00000000,42499736.10702700,62268
1607781600000,2020-12-12 14:00:00,XRP/USDT,0.50846000,0.51055000,0.48810000,0.49099000,76740953.70000000,38181607.10211300,52463
1607778000000,2020-12-12 13:00:00,XRP/USDT,0.51874000,0.51897000,0.50754000,0.50847000,23694792.70000000,12162556.12691600,27467
1607774400000,2020-12-12 12:00:00,XRP/USDT,0.51860000,0.52537000,0.51723000,0.51854000,19781854.00000000,10304623.31075000,25377
1607770800000,2020-12-12 11:00:00,XRP/USDT,0.51524000,0.52254000,0.51401000,0.51850000,22115261.10000000,11482180.36283000,19505
1607767200000,2020-12-12 10:00:00,XRP/USDT,0.51730000,0.52033000,0.50900000,0.51522000,34544878.50000000,17779193.89204000,28464
1607763600000,2020-12-12 09:00:00,XRP/USDT,0.52708000,0.52875000,0.51413000,0.51731000,30386930.70000000,15844971.09267300,23251
1607760000000,2020-12-12 08:00:00,XRP/USDT,0.53139000,0.53469000,0.52454000,0.52717000,27396980.00000000,14519091.27724900,30891
1607756400000,2020-12-12 07:00:00,XRP/USDT,0.53217000,0.53442000,0.52683000,0.53152000,25336241.50000000,13444857.21764200,41361
1607752800000,2020-12-12 06:00:00,XRP/USDT,0.52455000,0.53239000,0.52352000,0.53237000,34745023.80000000,18279305.19726000,25939
1607749200000,2020-12-12 05:00:00,XRP/USDT,0.53139000,0.53594000,0.52265000,0.52452000,31471632.10000000,16678553.00049100,27167
1607745600000,2020-12-12 04:00:00,XRP/USDT,0.53562000,0.53750000,0.52780000,0.53139000,27683109.70000000,14729138.04528100,21687
1607742000000,2020-12-12 03:00:00,XRP/USDT,0.53793000,0.53871000,0.53208000,0.53573000,14944344.30000000,7998877.30323300,16029
1607738400000,2020-12-12 02:00:00,XRP/USDT,0.52542000,0.53990000,0.52515000,0.53791000,38010321.70000000,20258734.33429600,36031
1607734800000,2020-12-12 01:00:00,XRP/USDT,0.54034000,0.54389000,0.52470000,0.52547000,58685187.30000000,31329920.57448400,43902
1607731200000,2020-12-12 00:00:00,XRP/USDT,0.54847000,0.55102000,0.48692000,0.54034000,195215237.60000000,101969581.02842700,135859
1607727600000,2020-12-11 23:00:00,XRP/USDT,0.57897000,0.57897000,0.53211000,0.54945000,158964205.80000000,87368341.95582800,83252
1607724000000,2020-12-11 22:00:00,XRP/USDT,0.57742000,0.58697000,0.57173000,0.57896000,39617531.70000000,22954156.11371100,26293
1607720400000,2020-12-11 21:00:00,XRP/USDT,0.57136000,0.57751000,0.56823000,0.57751000,32070239.50000000,18352935.09388100,16757
1607716800000,2020-12-11 20:00:00,XRP/USDT,0.56932000,0.57400000,0.56490000,0.57136000,30543823.00000000,17419668.97612200,18765
1607713200000,2020-12-11 19:00:00,XRP/USDT,0.57099000,0.58489000,0.56740000,0.56932000,62219960.80000000,35842979.72136200,40026
1607709600000,2020-12-11 18:00:00,XRP/USDT,0.55129000,0.57310000,0.55065000,0.57088000,40603289.90000000,22858565.85797000,25269
1607706000000,2020-12-11 17:00:00,XRP/USDT,0.55120000,0.55400000,0.54525000,0.55130000,36952249.80000000,20324101.43017700,18057
1607702400000,2020-12-11 16:00:00,XRP/USDT,0.56020000,0.56039000,0.54810000,0.55114000,30706161.20000000,17009305.63841500,20687
1607698800000,2020-12-11 15:00:00,XRP/USDT,0.55662000,0.56147000,0.55155000,0.56019000,29960482.30000000,16669514.71986600,18192
1607695200000,2020-12-11 14:00:00,XRP/USDT,0.55694000,0.55894000,0.54828000,0.55659000,29029492.90000000,16066906.21357900,20256
1607691600000,2020-12-11 13:00:00,XRP/USDT,0.54720000,0.55771000,0.54600000,0.55693000,28494047.90000000,15725825.40367700,21468
1607688000000,2020-12-11 12:00:00,XRP/USDT,0.53591000,0.55005000,0.53406000,0.54724000,33924966.10000000,18421723.08850300,24057
1607684400000,2020-12-11 11:00:00,XRP/USDT,0.54356000,0.54356000,0.52594000,0.53591000,75553002.30000000,40374328.49046400,43456
1607680800000,2020-12-11 10:00:00,XRP/USDT,0.55347000,0.55469000,0.54163000,0.54352000,30900583.40000000,16956554.61033100,23912
1607677200000,2020-12-11 09:00:00,XRP/USDT,0.56065000,0.56104000,0.54960000,0.55347000,22298345.40000000,12338243.44105200,17516
1607673600000,2020-12-11 08:00:00,XRP/USDT,0.55516000,0.56338000,0.55400000,0.56064000,25545204.40000000,14267585.95810300,17299
1607670000000,2020-12-11 07:00:00,XRP/USDT,0.55563000,0.55700000,0.54927000,0.55526000,26383897.00000000,14597151.43666300,19840
1607666400000,2020-12-11 06:00:00,XRP/USDT,0.55467000,0.55830000,0.55000000,0.55564000,22760899.10000000,12608751.37285300,17681
1607662800000,2020-12-11 05:00:00,XRP/USDT,0.55640000,0.56093000,0.55286000,0.55474000,19603597.80000000,10908132.59205200,14279
1607659200000,2020-12-11 04:00:00,XRP/USDT,0.56047000,0.56227000,0.55355000,0.55650000,15926688.50000000,8887067.45846500,14588
1607655600000,2020-12-11 03:00:00,XRP/USDT,0.55121000,0.56093000,0.54951000,0.56052000,22279562.50000000,12395837.14325900,15879
1607652000000,2020-12-11 02:00:00,XRP/USDT,0.55329000,0.55917000,0.54885000,0.55129000,28311754.50000000,15690412.55937300,18959
1607648400000,2020-12-11 01:00:00,XRP/USDT,0.55460000,0.55965000,0.54453000,0.55330000,49360967.30000000,27271651.18028600,47623
1607644800000,2020-12-11 00:00:00,XRP/USDT,0.57267000,0.57473000,0.54921000,0.55474000,60314998.60000000,33760299.92102500,47352
1607641200000,2020-12-10 23:00:00,XRP/USDT,0.57780000,0.58254000,0.57000000,0.57267000,20224314.70000000,11663170.91740400,14103
1607637600000,2020-12-10 22:00:00,XRP/USDT,0.57618000,0.57830000,0.57368000,0.57781000,7919413.20000000,4560938.63220900,8347
1607634000000,2020-12-10 21:00:00,XRP/USDT,0.57661000,0.58003000,0.57326000,0.57619000,13001459.70000000,7503152.84995100,11053
1607630400000,2020-12-10 20:00:00,XRP/USDT,0.57926000,0.58848000,0.57552000,0.57669000,34520524.60000000,20093389.21745100,22855
1607626800000,2020-12-10 19:00:00,XRP/USDT,0.57549000,0.57990000,0.57200000,0.57929000,16604320.70000000,9544609.28067800,11606
1607623200000,2020-12-10 18:00:00,XRP/USDT,0.57503000,0.57960000,0.57376000,0.57547000,17542634.40000000,10118508.45183900,13514
1607619600000,2020-12-10 17:00:00,XRP/USDT,0.57578000,0.57799000,0.56849000,0.57478000,20971993.10000000,12018752.10954800,16316
1607616000000,2020-12-10 16:00:00,XRP/USDT,0.56921000,0.58034000,0.56757000,0.57578000,34984772.00000000,20126678.88254600,29372
1607612400000,2020-12-10 15:00:00,XRP/USDT,0.56455000,0.56973000,0.55318000,0.56922000,33170329.90000000,18608700.31884500,27574
1607608800000,2020-12-10 14:00:00,XRP/USDT,0.57233000,0.57361000,0.56101000,0.56455000,23242392.00000000,13144131.80204000,28897
1607605200000,2020-12-10 13:00:00,XRP/USDT,0.56789000,0.57372000,0.56025000,0.57234000,29580128.10000000,16752932.84554500,28087
1607601600000,2020-12-10 12:00:00,XRP/USDT,0.56576000,0.57374000,0.56348000,0.56782000,20307460.90000000,11558207.41559900,15055
1607598000000,2020-12-10 11:00:00,XRP/USDT,0.56062000,0.56800000,0.55925000,0.56577000,21133476.30000000,11929953.53082400,16461
1607594400000,2020-12-10 10:00:00,XRP/USDT,0.56807000,0.57091000,0.55847000,0.56066000,31202137.90000000,17641315.69954900,22208
1607590800000,2020-12-10 09:00:00,XRP/USDT,0.57885000,0.58038000,0.56555000,0.56819000,30314910.90000000,17368977.08535400,23220
1607587200000,2020-12-10 08:00:00,XRP/USDT,0.57416000,0.58500000,0.57248000,0.57889000,30543617.00000000,17753010.36218500,27496
1607583600000,2020-12-10 07:00:00,XRP/USDT,0.56746000,0.57568000,0.56664000,0.57418000,16777892.70000000,9605398.13820800,22524
1607580000000,2020-12-10 06:00:00,XRP/USDT,0.57190000,0.57497000,0.56399000,0.56738000,23120351.20000000,13141765.74648700,28500
1607576400000,2020-12-10 05:00:00,XRP/USDT,0.57635000,0.57690000,0.56877000,0.57190000,17328565.50000000,9928555.04470400,18065
1607572800000,2020-12-10 04:00:00,XRP/USDT,0.57447000,0.58313000,0.57185000,0.57623000,19392858.10000000,11207184.81592600,15235
1607569200000,2020-12-10 03:00:00,XRP/USDT,0.56958000,0.57750000,0.56720000,0.57420000,18631538.90000000,10687231.05284600,21716
1607565600000,2020-12-10 02:00:00,XRP/USDT,0.57469000,0.57784000,0.56538000,0.56958000,19635658.20000000,11236615.81249400,15350
1607562000000,2020-12-10 01:00:00,XRP/USDT,0.56935000,0.57634000,0.56671000,0.57465000,25144044.30000000,14379140.11503500,21592
1607558400000,2020-12-10 00:00:00,XRP/USDT,0.58284000,0.58758000,0.56842000,0.56940000,33381744.80000000,19297655.07907400,22711
1607554800000,2020-12-09 23:00:00,XRP/USDT,0.58343000,0.58935000,0.57841000,0.58265000,26156964.10000000,15285179.56979800,19560
1607551200000,2020-12-09 22:00:00,XRP/USDT,0.59344000,0.59699000,0.57550000,0.58343000,35044040.70000000,20556617.52522900,35683
1607547600000,2020-12-09 21:00:00,XRP/USDT,0.57525000,0.60544000,0.57401000,0.59352000,89320452.00000000,52827439.44737000,62543
1607544000000,2020-12-09 20:00:00,XRP/USDT,0.55306000,0.58375000,0.55306000,0.57495000,52387097.80000000,29855005.82602700,33612
1607540400000,2020-12-09 19:00:00,XRP/USDT,0.54781000,0.55392000,0.54781000,0.55306000,11078276.30000000,6110647.22623100,8130
1607536800000,2020-12-09 18:00:00,XRP/USDT,0.55280000,0.55650000,0.54606000,0.54775000,27171615.90000000,14999870.59599100,11797
1607533200000,2020-12-09 17:00:00,XRP/USDT,0.55344000,0.55921000,0.55019000,0.55275000,23514497.20000000,13042835.26533800,17056
1607529600000,2020-12-09 16:00:00,XRP/USDT,0.55018000,0.55350000,0.53875000,0.55339000,35083951.50000000,19147790.33179300,23788
1607526000000,2020-12-09 15:00:00,XRP/USDT,0.55705000,0.55828000,0.54530000,0.55012000,34810322.10000000,19163692.06412800,25445
1607522400000,2020-12-09 14:00:00,XRP/USDT,0.55971000,0.56416000,0.55422000,0.55709000,33711902.20000000,18827829.96287700,33864
1607518800000,2020-12-09 13:00:00,XRP/USDT,0.54621000,0.55999000,0.54195000,0.55969000,45664481.30000000,25117241.08202700,30495
1607515200000,2020-12-09 12:00:00,XRP/USDT,0.54951000,0.55990000,0.54444000,0.54606000,56530035.60000000,31265599.00019000,38365
1607511600000,2020-12-09 11:00:00,XRP/USDT,0.54254000,0.55359000,0.53522000,0.54939000,45647850.80000000,24865987.41001000,36128
1607508000000,2020-12-09 10:00:00,XRP/USDT,0.52294000,0.54255000,0.51900000,0.54254000,45496443.20000000,24185424.04286000,33937
1607504400000,2020-12-09 09:00:00,XRP/USDT,0.51892000,0.52704000,0.51574000,0.52304000,72507972.60000000,37883271.36904400,53621
1607500800000,2020-12-09 08:00:00,XRP/USDT,0.52805000,0.53196000,0.50383000,0.51891000,99566620.30000000,51447856.19879900,64294
1607497200000,2020-12-09 07:00:00,XRP/USDT,0.55269000,0.55300000,0.52208000,0.52783000,49372115.00000000,26550135.77283800,34282
1607493600000,2020-12-09 06:00:00,XRP/USDT,0.55087000,0.55449000,0.54953000,0.55269000,14422518.80000000,7962479.23857700,10278
1607490000000,2020-12-09 05:00:00,XRP/USDT,0.54854000,0.55318000,0.54322000,0.55083000,22475395.90000000,12337687.56409800,16672
1607486400000,2020-12-09 04:00:00,XRP/USDT,0.55942000,0.55983000,0.54734000,0.54856000,13543687.00000000,7498994.32555900,10885
1607482800000,2020-12-09 03:00:00,XRP/USDT,0.55560000,0.56000000,0.55364000,0.55936000,12117589.50000000,6755936.70503600,9857
1607479200000,2020-12-09 02:00:00,XRP/USDT,0.55233000,0.55848000,0.54797000,0.55560000,18941491.60000000,10472506.27885600,13950
1607475600000,2020-12-09 01:00:00,XRP/USDT,0.55190000,0.56000000,0.54563000,0.55231000,32150282.70000000,17765395.61897400,22470
1607472000000,2020-12-09 00:00:00,XRP/USDT,0.55897000,0.56474000,0.55064000,0.55188000,30557906.20000000,17038838.06142100,23914
1607468400000,2020-12-08 23:00:00,XRP/USDT,0.56044000,0.56549000,0.55000000,0.55890000,44215315.60000000,24691395.72872300,35361
1607464800000,2020-12-08 22:00:00,XRP/USDT,0.57237000,0.57579000,0.56000000,0.56035000,16348466.70000000,9314171.06795700,17971
1607461200000,2020-12-08 21:00:00,XRP/USDT,0.56842000,0.57422000,0.56570000,0.57237000,20061879.60000000,11452462.13627600,21396
1607457600000,2020-12-08 20:00:00,XRP/USDT,0.57859000,0.57861000,0.56371000,0.56839000,45351773.70000000,25870031.95773900,45860
1607454000000,2020-12-08 19:00:00,XRP/USDT,0.58345000,0.58593000,0.57850000,0.57857000,13507894.90000000,7875486.50398300,11887
1607450400000,2020-12-08 18:00:00,XRP/USDT,0.59088000,0.59107000,0.58316000,0.58348000,12768105.20000000,7488237.87019900,11907
1607446800000,2020-12-08 17:00:00,XRP/USDT,0.58691000,0.59198000,0.58608000,0.59093000,9979502.40000000,5878082.40840300,7813
1607443200000,2020-12-08 16:00:00,XRP/USDT,0.58553000,0.59234000,0.57860000,0.58693000,27275814.40000000,15965066.27694200,23870
1607439600000,2020-12-08 15:00:00,XRP/USDT,0.59138000,0.59354000,0.58386000,0.58554000,14139422.00000000,8327255.76085800,11317
1607436000000,2020-12-08 14:00:00,XRP/USDT,0.59452000,0.59700000,0.59106000,0.59138000,12863105.20000000,7638088.79719700,11786
1607432400000,2020-12-08 13:00:00,XRP/USDT,0.58511000,0.59563000,0.58500000,0.59452000,21859847.90000000,12908891.52793200,16198
1607428800000,2020-12-08 12:00:00,XRP/USDT,0.58769000,0.59075000,0.57667000,0.58502000,40414535.70000000,23562077.25711000,25568
1607425200000,2020-12-08 11:00:00,XRP/USDT,0.58747000,0.59200000,0.58371000,0.58766000,27736478.50000000,16306032.77106400,15249
1607421600000,2020-12-08 10:00:00,XRP/USDT,0.58339000,0.58910000,0.57644000,0.58746000,37937055.10000000,22161288.30408800,25758
1607418000000,2020-12-08 09:00:00,XRP/USDT,0.59781000,0.59900000,0.58110000,0.58344000,51111793.90000000,30071794.49912900,34196
1607414400000,2020-12-08 08:00:00,XRP/USDT,0.60232000,0.60433000,0.59379000,0.59777000,26584938.20000000,15909461.01514600,22355
1607410800000,2020-12-08 07:00:00,XRP/USDT,0.60529000,0.60686000,0.60210000,0.60232000,8982914.70000000,5431769.16095600,7001
1607407200000,2020-12-08 06:00:00,XRP/USDT,0.60906000,0.61000000,0.60285000,0.60529000,10446470.90000000,6330747.11624400,7531
1607403600000,2020-12-08 05:00:00,XRP/USDT,0.60519000,0.60920000,0.60394000,0.60919000,8619465.20000000,5229679.83053800,5908
1607400000000,2020-12-08 04:00:00,XRP/USDT,0.60400000,0.60761000,0.60400000,0.60519000,6843791.20000000,4146527.40547500,9341
1607396400000,2020-12-08 03:00:00,XRP/USDT,0.60698000,0.60831000,0.60400000,0.60400000,7695126.70000000,4660787.43086900,5390
1607392800000,2020-12-08 02:00:00,XRP/USDT,0.60689000,0.61048000,0.60600000,0.60689000,15690105.70000000,9540395.03061900,7708
1607389200000,2020-12-08 01:00:00,XRP/USDT,0.60907000,0.61038000,0.60400000,0.60700000,8949046.70000000,5430230.05654900,6828
1607385600000,2020-12-08 00:00:00,XRP/USDT,0.60822000,0.60907000,0.60171000,0.60899000,11559866.90000000,7007092.34261500,8200
1607382000000,2020-12-07 23:00:00,XRP/USDT,0.60564000,0.61100000,0.60362000,0.60818000,12921206.00000000,7852956.71988000,9658
1607378400000,2020-12-07 22:00:00,XRP/USDT,0.60248000,0.60577000,0.60246000,0.60560000,6494383.00000000,3924355.32079700,5921
1607374800000,2020-12-07 21:00:00,XRP/USDT,0.60273000,0.60578000,0.60100000,0.60253000,9268288.70000000,5592799.70497800,7068
1607371200000,2020-12-07 20:00:00,XRP/USDT,0.59821000,0.60345000,0.59540000,0.60285000,13149059.00000000,7890498.08282700,9279
